# x0 x1
-1.761301 -1.914114
8.189986 10.103234
-3.165766 2.683969
0.810459 1.413532
8.729922 -1.901815
8.082860 -1.153080
-1.001119 3.397101
-0.986042 4.114197
6.822059 -2.477565
-8.032237 -9.636136
8.488861 -1.254930
7.335307 9.232822
-4.900882 8.276036
7.192092 9.147777
0.221774 3.535844
-9.425093 -0.912858
-0.609323 3.144832
-5.202883 3.145564
-0.309592 4.960487
-10.199329 -3.520132
7.657180 9.214168
-7.856969 -10.471804
8.790736 -3.534180
-2.955740 -1.994223
-6.818417 -9.451916
-4.726444 6.696693
7.826250 8.717297
9.272103 -0.235894
1.597365 5.067284
-3.866177 3.109891
-6.149849 -7.154002
-10.836261 -1.865599
6.253630 7.391449
-10.228299 -2.685591
-8.066584 8.882585
-7.759875 -9.107052
-6.136448 -7.867785
8.244135 -1.958408
-2.319713 4.203784
-1.488607 -3.509310
-0.328269 3.052381
-1.807052 -2.621336
-6.823731 -6.158343
1.373338 2.829302
-7.681304 7.390208
-0.366657 4.310386
9.194770 8.686246
8.394973 8.044640
-4.468566 4.658257
9.770144 0.206136
5.626143 8.739408
8.866567 8.902538
1.871522 0.135065
-2.938281 3.147922
-7.094967 8.029804
-9.811417 -3.504317
-6.387119 9.110088
-0.001978 4.951547
8.443657 0.845621
-0.660726 -1.070666
0.932537 3.207421
-2.858901 3.550699
-7.003402 -3.576670
-6.663325 -9.389882
10.485816 -1.479393
8.992848 -2.385685
-9.004493 -7.458187
6.549500 -0.927073
-6.475428 -9.612913
0.982707 3.173259
-9.730737 -3.166668
7.230366 -2.101383
-1.199432 -2.040215
9.725037 -4.057280
-0.218580 4.715222
-6.721706 -11.130996
-8.417607 -4.231457
9.341778 9.467791
0.093507 -1.304733
-8.077493 -10.206834
2.237557 3.426540
-5.837159 -5.560941
11.113211 0.667238
7.339953 0.722602
-6.230141 -9.123073
8.164991 9.493048
8.052567 0.901227
-5.645519 -8.310995
-7.116385 7.839653
-9.762757 -1.067703
7.014649 -3.652135
-7.629626 9.171816
-7.353532 -5.389617
4.391284 4.768949
-1.808070 -2.542329
6.489751 10.406712
8.777940 -0.290623
8.636212 8.243519
1.871984 4.577430
-0.957597 5.662645
1.416187 3.696448
0.584720 4.103728
-10.613715 1.050202
7.385432 9.757473
9.252560 -2.452621
2.540893 1.514249
-5.342940 8.025250
-7.731080 -11.660250
9.351677 -2.009975
7.680496 -0.573803
9.687682 -1.530798
-5.410423 -7.584288
-6.412414 -6.156094
-9.488413 -9.611817
9.756646 9.883404
2.632236 4.257572
9.178633 2.217686
-4.327672 3.365666
1.891080 0.946991
1.263920 1.264744
-9.598196 -0.549925
-5.575100 3.088599
-8.200632 -1.820286
-1.003750 4.188656
-6.784141 -4.538572
0.452745 1.831269
-4.531437 -5.112375
-3.851710 2.337094
-6.650525 -7.667112
-0.330657 1.995588
-5.795465 -10.269727
2.302858 3.855072
-1.600376 4.521262
1.556084 -0.668713
5.156475 7.438570
7.054767 -2.699629
-8.671753 -11.013324
9.417052 0.752212
-8.642954 -10.792459
-1.774524 -2.363448
-5.497280 9.312003
7.707265 -2.651962
8.519711 -0.233641
-2.659625 -2.639238
7.865713 -2.913408
8.826801 -2.335038
11.226619 -0.255204
-9.838017 -3.980523
-8.699226 -9.654119
8.054627 9.378280
-0.481633 3.919114
6.522778 7.477878
8.255116 0.593862
8.085083 -4.225504
10.472449 -1.960811
0.971231 4.872124
3.621823 5.280334
4.332215 3.152754
-4.648708 4.460558
-9.594736 -1.373439
6.387551 11.133400
-1.938985 -2.827986
8.009874 -3.732723
2.510323 4.615071
10.283268 -2.989895
-1.077434 5.453737
0.118593 0.752411
10.407155 1.410084
-9.731699 -0.925110
-2.189872 -2.790483
8.256908 -3.670236
1.157421 5.180299
-0.107998 3.907189
8.736945 -0.799945
-5.527767 4.199811
8.826650 -1.563684
2.588556 4.214641
-6.952193 -7.676586
-0.647310 4.775139
0.259133 3.479502
-4.165606 3.264593
9.873900 -1.840430
7.385977 -1.169087
-6.900650 -8.302198
-8.570550 -9.258872
8.782700 -1.933339
6.841450 10.971334
9.766540 -3.517744
10.659635 9.339035
6.852221 7.081940
-8.210583 -7.091040
0.436809 4.790939
9.318558 1.006153
9.316582 0.262157
-8.890208 -9.483918
-1.618298 4.259829
9.190650 -3.697116
-7.382785 -10.120679
8.145053 -3.989640
-8.098174 -10.162059
-8.312840 -1.490971
7.609621 0.784282
-3.827064 -3.268804
4.802790 10.695368
2.894720 4.023750
6.446136 8.500871
-9.054157 -1.911479
0.361959 2.141599
8.888300 0.223354
-5.797095 -9.365656
-6.780204 -8.499701
0.730202 5.015830
5.241279 8.855107
-9.802777 -1.373441
-7.440008 -9.551498
-0.042449 4.466311
-7.232155 -5.094933
1.050242 1.676794
-3.442458 5.234572
2.189126 0.711442
2.045941 1.907337
-10.523334 -2.202706
-2.661873 3.890522
-6.558899 -7.847919
2.643630 4.452597
0.774013 1.059180
-3.148762 3.177035
8.201738 -1.773478
-9.189364 -8.653536
-6.917672 -5.283016
-1.926593 5.004095
3.148738 5.945809
-9.418171 -2.570447
-4.480090 -3.556966
3.428951 4.174479
-2.318989 -1.951424
1.190691 2.930766
-10.255756 -2.033260
-7.146359 -3.850233
-6.101095 -8.536314
7.097390 -3.505652
-1.578546 -2.413292
4.873898 5.856524
8.444523 -2.067118
-7.815335 -8.125533
-4.692696 -9.195734
-7.869760 -3.451950
-7.533450 -8.399263
-4.661736 -8.900289
-4.301601 4.865716
-2.183587 -2.929361
-2.476345 -0.935711
7.573739 -1.320764
8.259314 9.566875
8.000559 9.141298
8.423864 -2.450850
8.464944 -1.372988
1.421124 0.829096
-4.505173 -7.391728
4.596571 3.181909
6.056877 7.466855
9.491627 9.057483
0.477014 -0.606626
0.725180 -0.577865
-1.400628 4.241526
-4.196749 -8.336065
7.001724 -2.100216
9.234803 -1.640070
-10.056297 -2.092683
5.860233 10.519591
3.093631 3.685750
-8.765763 -7.042397
1.697038 3.249767
-0.120915 -3.276102
0.431860 0.523380
2.961997 5.371429
10.306504 -2.020441
-8.153763 8.388150
4.156341 4.637079
4.430559 3.267829
-7.429122 -4.914534
6.203961 9.071726
-4.436450 6.005144
-0.340929 5.358255
-9.740071 -3.434680
-5.221186 -2.919351
-0.800590 5.211550
-6.310440 3.747258
-7.579338 -4.023200
1.471722 -1.022461
0.320756 3.420447
-5.801607 9.386550
8.935891 -3.217166
3.670271 2.544329
-7.166448 -5.978493
1.378826 -0.731561
9.289218 1.925332
-6.695323 -3.700839
-6.242389 8.782606
-5.333085 -8.001081
-10.513957 -0.817977
5.531546 11.044279
0.754319 1.710556
7.638415 -2.058265
-7.658053 -3.386227
9.793570 1.117371
-6.703184 10.248483
-4.621875 3.594676
3.157382 4.033089
-6.523318 -8.963953
8.992409 1.852913
9.707544 7.562788
8.055493 8.563714
1.760730 1.101378
-6.271226 7.635483
9.013856 1.298894
-0.186930 5.721370
3.227334 3.124015
8.641389 8.711896
6.014313 7.421951
-6.894044 8.341563
0.066987 2.008946
0.789980 0.982245
-8.585835 -6.051800
7.567241 9.470131
-3.559309 5.956395
9.454534 7.652640
-2.361278 4.723032
9.093758 -0.659405
-7.040080 -3.425481
-9.190549 -0.253546
-8.896533 -0.960514
-10.037454 -1.238743
-6.862956 -10.332867
-0.707960 3.149099
-1.551594 -4.567819
-0.588732 5.418647
7.495897 -1.939031
6.165515 10.565995
-7.124338 -5.355721
-9.461199 -8.405218
9.160291 1.568323
-6.086821 7.933805
1.643870 4.654822
3.902164 4.798923
-10.525013 -0.670165
8.076099 -2.688434
6.712272 9.342059
7.873873 7.950922
9.004734 -1.219510
0.841948 -0.234901
0.486969 -0.145988
-0.046440 -2.714819
-6.225688 -4.947407
7.911328 -3.089455
-0.514332 1.059669
-8.206156 -1.765830
-6.944340 -3.481592
-11.783823 -0.664575
-6.495354 7.673495
-0.014665 3.362805
-2.946411 3.245010
9.255543 8.692393
-8.314355 -8.789036
-3.390578 3.700316
-8.303570 -4.710696
-8.973429 -9.630701
8.663743 -1.927402
8.440726 -2.727813
6.507534 8.658358
-4.777114 6.685599
6.543310 -2.938056
-6.080448 -9.825998
8.463665 0.518511
8.257954 -0.002703
-8.028215 -4.242748
-10.131723 -1.487624
-0.060934 -1.851785
-6.628085 9.215863
0.609957 -0.634556
-10.135136 -2.658645
-4.438380 4.962877
1.361806 2.108226
9.056428 -1.270051
9.293834 -1.103323
-5.795690 -3.045993
-7.462810 7.891624
-2.989969 -2.347476
-0.473850 -2.578758
-8.345439 -8.789164
-10.372670 -2.815355
-11.063739 -2.019667
0.439471 4.618638
-12.897957 -3.079231
6.581844 7.762298
-5.986718 -5.320836
-8.755848 7.110060
-6.166967 -7.165042
0.753627 3.569622
8.889066 -3.738376
-7.169423 9.024671
10.447714 0.120610
2.103695 4.719272
7.203859 9.712801
8.593705 -1.449232
-4.438451 5.192251
7.034811 -2.022428
-5.751401 -7.053997
6.152494 7.315720
6.952399 -3.409995
-8.861762 -3.634332
9.991819 0.910824
7.673270 7.903723
2.906083 5.780756
3.918652 4.496122
-9.406902 -1.243436
-9.297689 7.942951
7.916706 8.246500
9.020362 -1.696237
7.383906 7.222411
-8.759025 8.160636
10.022536 -0.153864
0.906797 -0.308015
-5.830055 -4.042218
-2.897477 2.949880
-2.737235 -3.360642
-0.449204 5.876875
-5.637384 -8.692009
2.614548 0.836184
2.231497 4.197763
-0.543420 4.188941
2.057015 3.654424
8.066113 6.983213
-7.153363 7.906699
0.702079 4.294166
8.187592 8.361614
-0.032567 4.189106
7.401019 7.787520
-7.465253 -5.180791
0.023577 4.738630
8.663419 -2.499627
2.306317 4.815010
9.571555 -1.723292
5.934627 -2.545743
-6.526846 6.772731
3.356023 1.207486
-3.369203 2.759996
7.698917 8.536879
8.466864 7.483417
-3.499552 4.141254
-1.249458 5.317740
-6.973705 -8.830147
8.989003 -2.378231
0.199386 3.648081
6.716445 7.996131
-4.210608 1.210280
8.256586 -2.085787
8.926775 -2.369635
8.382452 -0.912934
-5.706700 8.900964
8.486408 -2.310326
6.138850 8.832871
-6.989928 -6.999157
-4.506598 -8.449774
-4.447497 6.453763
-2.119112 -2.693873
0.198866 2.166898
-7.091186 -8.992571
0.218935 -0.530585
-8.618451 -1.939804
-8.278236 -8.785006
-1.351998 1.066954
6.270393 9.148387
0.310280 0.017366
-8.679525 -10.020654
9.424757 0.170861
-5.808668 -7.444252
1.766816 3.111382
5.363600 8.396420
-4.230097 2.877050
-6.885471 -3.497265
1.902194 0.474279
-7.465139 -4.910706
6.818452 7.021377
-9.555816 -10.189970
-3.878150 2.570552
-3.686873 4.119501
-6.053281 -8.969412
-7.003731 7.903247
7.973576 -3.363410
-8.268768 7.075196
-3.055917 4.104052
-5.657048 -9.438458
-0.064140 3.438024
8.489838 -2.295267
-7.283005 7.969113
-0.417025 3.807676
1.051969 4.117633
9.067438 -2.030500
2.449135 4.540728
8.957836 -2.465505
8.598248 9.607388
-5.877690 -4.025049
-6.595188 8.530285
-6.699716 -3.549193
-6.463292 -7.477121
-0.354049 3.740028
-4.708550 3.072080
7.810928 9.320182
0.399613 -0.108783
-3.602010 -1.328351
-7.907714 -10.082990
1.026752 -0.067320
-7.018983 -7.421100
-3.997896 6.813690
-2.342541 -2.784143
-0.769972 4.759391
-0.057588 4.590913
-6.383121 -4.865066
9.627900 0.872232
-7.036277 7.206402
-8.024538 -9.158887
0.514583 0.381981
1.858139 1.678821
-2.704288 -1.020305
5.117826 7.959860
-5.673563 -7.505925
-5.407752 -7.925074
-3.920061 -6.783442
-7.155816 -2.796653
-8.883458 -4.169889
7.056106 -0.453885
9.358311 8.207663
-5.815335 -7.121051
-3.028163 3.789917
5.321734 7.411684
-1.682581 3.487518
9.235278 0.324821
-5.538331 3.272892
9.309339 2.014186
1.178633 3.122984
2.353080 4.968571
-7.694946 -2.640683
5.009483 7.748497
8.327015 0.910985
-9.571951 -3.799059
1.009364 0.313904
6.365940 8.546036
-8.227891 -8.644203
-2.745770 3.371421
2.582442 4.732090
-5.797902 -6.579767
3.275892 4.120434
-6.856860 -8.205683
8.428106 -2.427708
9.106397 1.194211
6.009644 8.538397
-6.646976 8.146230
3.561838 4.363752
-6.992683 -7.122292
-6.360415 -3.321901
7.092002 9.024241
8.878148 -2.332310
-7.360046 6.524677
-2.933887 4.364336
-6.371326 9.339393
0.113513 4.681152
-0.552094 2.163942
7.985283 7.306967
-2.812688 4.083950
-8.121236 -8.497306
-6.956980 -4.558262
6.998906 -2.108783
2.708168 1.136147
-7.621409 -5.653192
-9.815019 -9.751392
8.006099 6.634062
7.530813 -2.559857
0.357337 4.613156
-6.865005 -4.249386
7.531432 -1.040507
7.495528 8.882085
-8.756897 -9.373360
9.433975 0.603495
8.522131 0.722105
-1.419223 -1.192325
-8.327452 -3.000305
1.718872 5.276699
8.287246 -1.537033
-8.101809 -8.687580
-1.158733 -1.819580
8.303885 8.288519
-0.116304 4.630477
1.144063 4.395856
8.544248 8.598806
10.581196 0.959936
2.153001 3.195333
-1.602588 -3.540581
-3.524680 -1.355734
5.721723 9.707429
8.856559 9.655371
-8.830491 -1.654326
-0.031610 5.100035
0.967273 2.829608
-2.398628 -3.824568
-7.110483 9.242623
-2.253588 -3.934793
9.349053 -3.545774
7.391202 7.676556
-2.457448 -1.507135
-1.823398 -3.105727
1.026993 2.628792
-1.296389 4.345903
-9.098346 -12.583197
9.431210 -2.049525
-6.750759 7.788567
4.247701 0.500019
9.130431 -0.238259
-5.748901 -8.791096
8.062731 7.460123
-7.904544 -8.717054
7.111225 8.275083
-7.723846 -2.913102
-10.687106 -8.404338
9.091374 -3.516817
-1.528848 6.174648
0.082178 0.139755
2.250057 0.029263
0.839397 6.950556
-6.294811 -9.063507
1.227002 2.849627
-3.438140 5.094421
0.023514 4.594259
-1.098746 3.674559
8.051967 -2.099018
1.002900 2.097979
0.521897 2.947506
-10.568442 -2.094271
-6.808717 -4.544906
5.856112 7.293438
-6.108284 9.510881
9.311964 7.273978
9.058774 -2.335412
-10.812044 -1.567094
7.620130 8.237464
-6.560339 4.879322
-9.139929 -0.738219
9.094882 -2.759868
3.760195 4.822444
-7.748436 -3.158506
3.348794 4.335627
-7.385829 -3.290862
7.456703 9.276005
-6.528254 -4.655991
7.914555 -3.103542
1.594537 2.181520
0.685850 4.265000
0.220195 3.973412
-7.231197 -9.674981
-7.748740 -9.741895
-5.515932 -9.311482
-0.989686 2.035343
-6.292423 9.314015
2.245576 2.954517
-6.568467 -2.016371
1.642009 0.451728
-2.715017 -3.714633
-1.187950 -2.346678
-6.273570 -10.216573
10.655509 -2.440407
-2.442660 5.592956
0.211661 1.110208
-9.969589 -2.894376
0.106831 4.345063
-4.624656 -8.117548
3.378495 5.010551
6.952910 -2.605697
9.777391 -2.270757
5.649608 7.792635
-9.652424 -2.899843
8.484182 7.432165
-9.485016 -1.073884
-7.004391 8.333505
-2.361777 4.007580
-6.698025 -4.673920
-2.808311 5.792289
-2.543094 -3.331708
-0.973802 -0.624513
-3.349420 -1.461013
-6.101353 -6.464492
8.988892 -3.824851
6.413444 8.328823
7.343885 -2.319499
2.025004 1.642015
-1.169839 4.980550
7.612862 -2.304643
-9.227110 -2.324670
-10.431242 -2.441567
8.037214 9.594102
7.359071 7.463798
1.988304 2.705827
7.290695 9.758577
6.727407 8.766939
9.773710 1.238426
-8.187433 -10.146879
9.368775 0.022984
8.522962 0.654892
8.793756 8.951839
9.501287 0.601537
1.433118 0.589548
9.730347 9.884914
-7.219390 -6.943422
-3.142943 -4.320807
-8.414593 -3.512188
8.842107 -1.119161
9.007214 6.930811
-9.512511 -2.203139
0.546948 3.929341
9.744993 -2.587908
-1.131345 3.439718
-7.535296 9.735902
1.229811 0.730912
-7.943858 -10.459245
-6.099958 -8.677324
-0.239389 0.311744
5.986331 8.468338
10.095607 0.225733
-9.140600 -7.882262
-9.703384 -2.488264
9.812812 -2.135314
-6.469852 -7.294983
-10.591733 -2.133591
-5.524336 -4.633828
-2.077989 -1.264889
6.634148 9.009729
-7.684690 8.713844
1.278787 4.233605
-4.364305 2.744106
2.821428 5.114525
-3.722675 -7.984285
-5.031785 2.484002
-3.633022 -3.025388
-0.732714 3.425161
2.212813 5.694312
-5.929249 8.437622
-7.515063 6.667703
-7.307482 7.340955
8.986173 0.536209
5.709518 7.857942
9.027321 -1.073039
-6.931251 -3.870131
8.693392 -1.925985
-0.098577 -0.582142
-8.649780 -0.209004
5.460535 6.718964
9.197446 -1.198553
-5.265056 4.325961
1.043371 5.446807
-3.406561 4.835338
7.766683 7.819338
1.084066 4.058381
-5.424983 -10.042165
7.407789 7.552291
-7.118091 -7.205000
-6.255920 -7.070226
3.366619 3.941918
5.625824 9.259751
8.433168 -4.054738
9.914442 1.931335
9.311023 -0.624215
7.636522 -2.561954
0.937482 4.360334
-8.200333 -3.664057
-2.672254 4.215696
2.189688 5.499419
-2.333300 -1.898698
-8.030695 7.923400
-6.923636 -10.269423
-9.096344 -9.151046
-8.575882 8.843491
-3.278520 3.862722
6.519096 9.453416
7.803697 -1.858751
7.213588 10.139380
4.856105 8.904946
-6.964615 -7.533279
2.759592 4.470255
-8.608759 8.160590
-3.551225 3.540209
5.996275 9.542776
-0.483454 4.360906
-0.851827 4.599644
9.118545 0.115254
-6.707736 -9.449979
1.907322 4.237963
2.128823 3.051778
6.966551 8.226902
-0.225735 3.566328
3.335858 4.558643
-0.645100 3.873530
-0.124271 -0.957840
-5.811678 -8.443251
-5.978437 -9.151792
-8.464190 -3.332071
-2.262052 2.779422
-1.812787 -2.655744
8.782060 -2.503705
9.363301 -2.916306
10.420023 -3.962789
8.004377 7.469754
2.840310 4.410496
2.523436 2.836434
-4.506139 4.075760
-2.755068 -1.613832
4.236102 5.282254
-10.856210 -2.268579
-0.829283 5.260228
8.202374 8.510367
-6.616082 -7.496590
1.247264 1.185029
7.256807 -2.058874
-2.821037 4.930861
-1.971555 3.249479
-1.691589 -3.555782
8.094759 -2.570652
-6.392313 -3.818510
-6.779639 -9.106946
-4.231412 -6.181219
10.756670 0.944150
7.346103 -1.671468
1.311079 2.278254
0.954561 4.938345
8.997974 -2.553535
7.476840 2.818881
8.520665 0.392285
-8.602130 10.512940
1.604418 3.192635
-0.414163 2.670125
-3.523231 4.683957
-5.308900 5.637182
-5.488609 -8.710757
-10.194336 -2.324662
8.910270 0.984932
9.870047 -1.488063
3.496467 2.873560
2.049572 6.013810
7.947685 -3.301484
-6.135924 -8.053524
-6.833958 -5.243245
-0.330970 3.851940
6.548281 10.707674
-6.012346 -4.213460
9.737865 -0.900593
-0.788984 4.685589
1.224357 1.540802
2.365489 1.995664
8.192925 -1.831218
8.515270 9.737308
-2.785228 3.292344
0.579654 4.149006
0.032614 1.202689
1.763815 4.187570
0.653986 0.902906
7.227360 8.770586
-6.692250 6.490871
8.690886 -1.922545
-4.951604 3.425683
-8.037111 7.251000
-11.991047 -2.509740
1.257815 0.276650
-5.192981 3.632774
-5.143104 3.186363
-0.809759 4.844665
-7.241488 -10.518547
-2.937085 3.471866
-7.156429 -5.325860
4.234229 6.968333
-11.477370 -1.686177
7.968214 8.412068
2.326528 -0.431827
-8.761079 7.629873
7.202719 -3.097530
8.565346 1.659537
2.665727 5.319724
2.510092 2.948731
-7.509461 -4.012190
7.619454 -1.536307
8.244038 9.714883
-8.193967 -9.666547
6.601262 5.478721
5.229629 10.447278
-10.150456 -2.441659
7.676463 -3.148488
-0.341362 3.750251
7.947910 -2.002540
3.413756 4.661153
-7.302285 -7.854920
0.619250 3.847130
1.229627 -2.038408
6.846742 9.784727
11.462985 1.215898
7.928523 -2.428801
-5.725606 -8.004557
-8.079633 -1.531575
0.469186 6.142090
1.585052 2.088454
-1.442351 4.531688
-10.186124 -2.578120
-7.251598 8.508829
-6.917900 -9.937572
-1.779476 -2.803873
-9.255316 -9.035775
1.494837 5.713513
8.489709 7.912690
-8.254663 -3.208273
-6.065525 -4.073446
-6.571980 -7.424900
8.316553 -1.975424
-9.814656 -0.426343
-9.715373 -0.690243
1.806458 3.719678
-0.975178 -2.883076
-0.946144 3.801409
-4.143809 4.375485
-7.356458 9.191843
9.908049 0.722978
0.568356 4.245310
9.078612 1.410993
7.761586 8.742345
-1.945880 -2.466176
-8.310499 8.106745
0.235068 4.211175
-0.587414 3.726687
-12.055682 -0.028874
1.621836 5.240225
-3.623139 3.793383
-4.193761 3.970191
-7.451636 -2.463740
-7.034112 -9.714437
2.485200 4.713930
5.729350 9.729454
0.522426 3.714035
6.513831 8.057407
-6.288317 10.197395
-2.923141 -2.972032
0.811147 4.038707
0.938767 2.781974
5.791121 8.666304
3.015212 4.167128
-2.051356 -2.617967
-4.657888 4.983730
-2.364827 -1.963748
-6.558252 -2.473909
-5.043683 -2.825551
8.676541 -2.805279
9.814110 -3.333611
8.822011 -2.778200
-5.865325 8.294526
-7.084027 10.247429
-2.183241 -2.704240
-6.939507 -3.193871
-2.260182 -2.349607
7.769597 0.025725
-5.914737 -9.508889
-10.041559 8.362713
0.541283 0.423588
-6.309311 7.770220
-2.205652 -3.725293
-7.142631 -6.965260
1.987820 3.894988
7.387452 0.970856
8.850995 -2.875785
-0.233649 3.785705
-0.368846 2.930155
-2.359546 4.382932
5.534405 7.375705
-9.678171 -3.229020
-1.193473 4.526980
1.397931 0.284086
1.612088 -1.468852
1.580588 2.840185
-10.820141 -1.930046
9.098549 -1.895117
8.424939 -0.526388
8.151129 -1.542109
8.227097 10.257538
8.964045 7.608597
7.196541 -1.462784
6.991390 -2.648006
-10.588539 -10.201405
-5.112906 -8.820253
-8.289254 -3.493721
7.818840 -3.394985
7.546333 9.213273
-3.514205 3.850084
0.813077 0.481555
7.267530 10.394733
0.301197 -1.040633
2.658046 4.198391
9.039465 -2.006307
-3.406076 3.405739
1.125521 -0.093082
1.524865 3.333357
-8.318748 -10.303969
-6.972465 -7.488469
0.013783 0.749924
4.162390 5.779068
6.310573 9.318919
1.150860 -0.610280
-9.028407 8.940549
8.894701 -1.849129
-1.280698 3.943340
9.433352 7.213646
-4.213271 -8.104764
-6.119965 -4.462095
-7.952888 -10.634570
-1.239502 5.407892
-6.389518 7.733560
-5.747752 -7.800515
7.551541 10.304159
7.631899 6.565535
7.347381 9.624678
-5.369765 4.591105
-5.040258 4.648809
8.227526 1.120632
-8.029671 -9.267819
9.475256 -0.510981
-3.935605 -3.415766
-5.611583 3.313372
6.014893 9.917031
9.131076 1.077179
1.330062 3.124287
-7.181022 -11.625569
-6.166431 -9.339511
-5.428295 7.601013
-1.622330 5.205368
-5.662069 -9.455895
8.091470 -2.267436
-6.551585 -9.306323
8.209081 7.507832
-2.386027 2.642173
2.323880 4.898678
-7.078696 -2.521641
-3.872721 2.012999
-4.249455 -7.792263
-6.398014 -3.841455
-2.322356 -3.744168
-1.806230 6.145912
-7.815793 -9.137156
-1.479250 -2.098261
-6.274525 -10.668555
9.839070 -2.648279
2.146436 4.375370
9.492932 -1.748558
6.414667 6.772382
-3.508649 2.982100
-7.114878 -3.820562
0.615379 5.582162
-4.416895 2.645416
-6.525367 -9.871745
-4.980520 7.669651
-6.324064 -3.713156
-6.561030 8.577203
2.618885 4.293257
-7.267918 -8.393932
-8.771367 -2.903534
-1.163270 3.835016
-6.867937 -3.250448
-7.516009 -9.701928
7.625122 7.822095
-7.665459 8.477673
2.660816 0.972582
-2.789035 4.808516
9.396967 -0.663097
8.980058 9.219999
-2.009737 -1.248181
-5.972448 -7.960785
-4.735387 9.155827
7.211446 9.688942
5.079161 5.968501
-2.659158 3.102307
-8.882114 -4.603373
-3.986194 -4.278381
9.480872 8.528377
8.793897 8.266916
-9.859261 -9.011470
0.533617 4.042974
0.727521 0.610368
8.231570 -0.624703
6.338465 10.425833
0.336362 3.196489
-4.533633 4.009423
9.898730 7.319593
-5.796402 -10.344343
-9.204887 -3.088104
6.503650 10.432984
-6.469687 -8.975981
7.452990 -2.559911
8.614075 7.938369
-1.785291 -2.991473
-1.135307 3.299335
4.928934 3.554892
-4.528448 -8.793106
7.629825 1.119327
-9.792111 -0.964030
7.325575 9.320861
-0.587098 5.209930
-6.770909 -5.822764
-4.637987 2.545963
-2.792875 -1.718420
-7.477773 9.009845
8.203228 -0.970469
-3.039748 -1.897891
9.643277 -0.096521
3.343742 3.449009
-6.082547 9.610015
5.888531 6.915604
9.229194 -1.798398
7.257027 1.052800
1.553141 2.786034
-8.372590 -4.686104
-6.220303 -9.116370
-0.518743 -0.243876
-5.927787 -8.459077
-10.449361 0.060402
-5.528191 -6.797782
-7.900596 -9.207141
-7.145564 -7.157911
9.134492 7.995156
0.810527 4.354005
1.102116 2.354837
-6.384477 -4.565950
-4.301771 4.721910
7.923702 9.090065
2.408320 -0.797204
-0.398947 3.627443
-6.079252 -8.099153
-0.390193 -4.315188
-3.626474 -2.715448
-7.146429 -9.628069
4.100356 3.906557
-6.282989 -5.525698
-2.968195 4.394959
-1.237833 5.137689
9.373708 -1.497484
8.222963 8.623809
-6.703884 -9.490512
-6.452910 -5.064818
8.554187 1.208537
9.245392 0.618406
0.880511 3.942158
-7.801277 6.898652
9.921317 0.132203
-5.957086 -3.289951
-7.696867 -9.990053
6.748631 8.280206
8.829843 -3.271135
-1.394131 5.014919
10.209887 0.897933
-7.081908 8.808273
-5.961229 -3.136852
3.724024 3.813866
7.672438 -3.337717
7.988439 -2.467536
-9.376665 -2.414811
-4.527526 8.979183
10.774705 0.346794
-6.823891 9.695077
9.574069 1.447046
8.262267 5.972241
-0.790167 2.933020
2.288481 5.465266
-8.331784 -3.165084
-4.981217 -9.418452
5.872780 9.542730
-8.022018 -4.345798
-0.696167 3.835336
-2.151398 1.422942
9.869368 0.503060
-11.199018 -1.825209
7.873574 7.995593
-6.493668 -8.091829
9.548697 8.173837
0.629473 3.661861
-7.170416 8.597274
0.790911 2.574174
3.181129 2.527328
-7.202828 8.948999
-8.064594 -4.043758
8.022419 -0.857446
-4.060913 -9.931343
-1.116509 4.741563
8.693194 -1.164960
9.859879 -0.636646
8.447814 -1.607785
9.614842 2.598867
-0.448575 4.356342
-5.042078 -8.588501
-7.254439 -8.851932
-1.820613 -1.862162
2.143564 5.266420
-3.809364 3.072588
-7.052666 -4.027462
-0.395774 3.619848
8.693976 -1.925795
5.648917 6.717609
2.903498 4.111786
1.251858 0.888970
5.543694 5.464530
-0.359974 0.764603
1.571821 2.245852
-7.408371 -9.417974
8.796879 1.471516
-7.463077 -8.884991
1.102999 -0.954046
9.548563 2.318016
-7.905849 8.602449
7.243657 7.639384
1.771432 5.803563
1.400988 4.493919
-5.748471 2.559567
6.733960 8.336793
-2.889021 2.401299
10.391829 0.317353
2.291235 3.412199
-9.389213 -3.042624
-0.151997 3.845332
2.537234 3.424246
6.407552 9.191862
8.043980 7.246148
-6.617009 -5.508553
2.520385 2.836319
9.741120 -2.153451
-7.180022 6.751754
8.160276 1.082166
-2.553837 4.914783
-10.936266 -2.204607
6.400208 6.651565
-1.084789 -4.132836
-6.381727 -7.649931
9.524288 -3.062359
1.411681 1.414227
-6.345986 7.302264
9.892816 -0.008049
-7.457449 -9.101970
8.238455 -0.032258
-5.635892 -7.618318
-0.262644 3.042900
8.278341 -1.918806
8.784032 -2.854908
7.932140 0.477158
-6.382326 -6.736328
-0.758510 4.925598
-7.727741 -4.153687
9.263705 1.709586
6.216287 9.179860
8.159847 -2.346465
-5.293855 -9.833709
0.461760 2.643684
8.010254 7.781378
-6.498050 -12.212808
-1.889149 2.393256
6.267176 -1.944344
-8.561297 -1.947255
-9.371094 8.197886
3.300281 3.637774
1.213784 0.096603
6.117263 8.086450
1.775921 -1.367527
-0.295819 5.605085
-1.570625 5.705976
1.135444 5.073460
-7.818015 8.081835
-3.940461 4.415527
-9.130661 -6.680308
